route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
60326,RD,60326_A_RD_1200,Stepojevac,,0,,60326_direction_A_osnovna_linija_A,0
60326,S,60326_B_S_1020,Beograd,,1,,60326_direction_B_osnovna_linija_B,0
60326,N,60326_A_N_0535,Stepojevac,,0,,60326_direction_A_osnovna_linija_A,0
60326,RD,60326_A_RD_1700,Stepojevac,,0,,60326_direction_A_osnovna_linija_A,0
60326,S,60326_B_S_2020,Beograd,,1,,60326_direction_B_osnovna_linija_B,0
60326,N,60326_A_N_1520,Stepojevac,,0,,60326_direction_A_osnovna_linija_A,0
60327,S,60327_B_S_0500,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,N,60327_A_N_0830,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_B_RD_1330,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_A_RD_1430,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_A_RD_1730,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,S,60327_B_S_1130,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,N,60327_A_N_1430,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_B_RD_1630,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_A_RD_2030,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,S,60327_B_S_1730,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,N,60327_A_N_2030,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,S,60327_A_S_1830,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_B_RD_1940,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,N,60327_B_N_0730,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_B_RD_0630,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,S,60327_A_S_1030,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_A_RD_0730,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,N,60327_B_N_1330,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_B_RD_0930,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_A_RD_1030,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,N,60327_B_N_1930,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,N,60327_A_N_0630,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_B_RD_1230,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_A_RD_1330,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,S,60327_B_S_0930,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,N,60327_A_N_1230,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_B_RD_1530,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_A_RD_1630,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_A_RD_1930,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,S,60327_B_S_1530,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,N,60327_A_N_1830,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,S,60327_A_S_1630,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_B_RD_1845,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,N,60327_B_N_0500,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_B_RD_0500,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,S,60327_A_S_0830,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_A_RD_0630,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,N,60327_B_N_1130,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_B_RD_0830,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,S,60327_A_S_1430,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_A_RD_0930,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,N,60327_B_N_1730,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_B_RD_1130,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_A_RD_1230,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,S,60327_B_S_0730,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,N,60327_A_N_1030,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_B_RD_1430,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_A_RD_1530,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_A_RD_1830,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,S,60327_B_S_1330,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,N,60327_A_N_1630,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_B_RD_1730,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_A_RD_2130,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,S,60327_B_S_1930,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,S,60327_A_S_0630,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,S,60327_A_S_2030,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_B_RD_2035,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,N,60327_B_N_0930,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_B_RD_0730,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,S,60327_A_S_1230,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,RD,60327_A_RD_0830,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60327,N,60327_B_N_1530,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_B_RD_1030,Beograd,,1,,60327_direction_B_osnovna_linija_B,0
60327,RD,60327_A_RD_1130,Barič (ambulanta),,0,,60327_direction_A_osnovna_linija_A,0
60328,RD,60328_B_RD_0740,Industrijska zona Barič,,1,,60328_direction_B_osnovna_linija_B,0
60328,S,60328_A_S_1420,Lazarevac,,0,,60328_direction_A_osnovna_linija_A,0
60328,RD,60328_B_RD_2015,Industrijska zona Barič,,1,,60328_direction_B_osnovna_linija_B,0
60328,N,60328_A_N_1420,Lazarevac,,0,,60328_direction_A_osnovna_linija_A,0
60328,RD,60328_A_RD_1420,Lazarevac,,0,,60328_direction_A_osnovna_linija_A,0
60328,S,60328_B_S_0415,Industrijska zona Barič,,1,,60328_direction_B_osnovna_linija_B,0
60328,N,60328_B_N_0415,Industrijska zona Barič,,1,,60328_direction_B_osnovna_linija_B,0
60328,RD,60328_B_RD_0415,Industrijska zona Barič,,1,,60328_direction_B_osnovna_linija_B,0
60328,S,60328_A_S_0900,Lazarevac,,0,,60328_direction_A_osnovna_linija_A,0
60328,RD,60328_B_RD_1545,Industrijska zona Barič,,1,,60328_direction_B_osnovna_linija_B,0
60328,N,60328_A_N_0900,Lazarevac,,0,,60328_direction_A_osnovna_linija_A,0
60328,RD,60328_A_RD_0900,Lazarevac,,0,,60328_direction_A_osnovna_linija_A,0
60328,RD,60328_A_RD_2220,Lazarevac,,0,,60328_direction_A_osnovna_linija_A,0
60328,S,60328_B_S_1215,Industrijska zona Barič,,1,,60328_direction_B_osnovna_linija_B,0
60328,N,60328_B_N_1215,Industrijska zona Barič,,1,,60328_direction_B_osnovna_linija_B,0
60328,S,60328_A_S_0620,Lazarevac,,0,,60328_direction_A_osnovna_linija_A,0
60328,RD,60328_B_RD_1215,Industrijska zona Barič,,1,,60328_direction_B_osnovna_linija_B,0
60328,N,60328_A_N_0620,Lazarevac,,0,,60328_direction_A_osnovna_linija_A,0
60328,RD,60328_A_RD_0620,Lazarevac,,0,,60328_direction_A_osnovna_linija_A,0
60328,RD,60328_A_RD_1705,Lazarevac,,0,,60328_direction_A_osnovna_linija_A,0
60328,S,60328_B_S_0740,Industrijska zona Barič,,1,,60328_direction_B_osnovna_linija_B,0
60328,N,60328_B_N_0740,Industrijska zona Barič,,1,,60328_direction_B_osnovna_linija_B,0
60329,N,60329_B_N_1430,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_0900,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_1635,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_0730,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_A_RD_1700,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_1200,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,S,60329_A_S_0930,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_A_S_1230,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,N,60329_B_N_1745,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1030,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_0430,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_1030,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_A_RD_1830,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_1330,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,S,60329_A_S_1530,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_0630,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1200,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_0700,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_1330,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_A_RD_2100,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_1500,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,S,60329_A_S_1850,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_0930,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1330,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_0830,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_1635,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,N,60329_B_N_0730,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_B_RD_1630,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_B_RD_1810,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_0630,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_1230,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1500,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_1000,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_2100,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,N,60329_B_N_1030,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_B_N_1330,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_0830,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_1530,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_0530,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_A_RD_1630,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_1130,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,S,60329_A_S_0830,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_A_S_1130,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,N,60329_B_N_1635,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1000,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_1950,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_0930,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_A_RD_1800,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_1300,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,S,60329_A_S_1430,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_0430,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1130,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_0630,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_1230,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_A_RD_2005,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_1430,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,S,60329_A_S_1740,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_0830,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1300,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_0800,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_1530,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,N,60329_B_N_0630,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_B_RD_1600,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_0530,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_1130,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1430,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_0930,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_1850,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,N,60329_B_N_0930,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_B_RD_1730,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_B_RD_2000,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_0800,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_1430,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1600,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_1100,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,S,60329_A_S_0730,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,N,60329_B_N_1230,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_B_N_1530,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_0930,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_1745,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_0830,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_A_RD_1730,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_1230,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,S,60329_A_S_1030,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_A_S_1330,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,N,60329_B_N_1950,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1100,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_0530,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_1130,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_A_RD_1910,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_1400,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,S,60329_A_S_1635,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_0730,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1230,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_0730,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_1430,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,N,60329_B_N_0430,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_B_RD_1530,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,S,60329_A_S_2100,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_1030,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1400,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_0900,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,N,60329_A_N_1740,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,N,60329_B_N_0830,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_B_RD_1700,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_B_RD_1905,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_0730,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,S,60329_B_S_1330,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,RD,60329_A_RD_1530,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,RD,60329_B_RD_1030,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60329,S,60329_A_S_0530,Draževac,,0,,60329_direction_A_osnovna_linija_A,0
60329,N,60329_B_N_1130,Banovo brdo,,1,,60329_direction_B_osnovna_linija_B,0
60330,RD,60330_B_RD_1520,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,RD,60330_A_RD_0600,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,S,60330_B_S_1520,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,RD,60330_B_RD_1920,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,RD,60330_A_RD_1000,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,N,60330_B_N_0720,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,S,60330_A_S_1120,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,RD,60330_A_RD_1400,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,N,60330_B_N_1520,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,RD,60330_B_RD_0600,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,S,60330_A_S_1920,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,RD,60330_A_RD_1800,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,RD,60330_B_RD_1000,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,N,60330_A_N_1120,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,S,60330_B_S_0440,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,RD,60330_B_RD_1400,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,N,60330_A_N_1920,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,S,60330_B_S_1240,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,RD,60330_B_RD_1800,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,RD,60330_A_RD_0840,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,N,60330_B_N_0440,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,S,60330_A_S_0840,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,RD,60330_A_RD_1240,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,N,60330_B_N_1240,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,RD,60330_B_RD_0440,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,S,60330_A_S_1640,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,RD,60330_A_RD_1640,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,RD,60330_B_RD_0840,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,N,60330_A_N_0840,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,RD,60330_A_RD_2040,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,RD,60330_B_RD_1240,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,N,60330_A_N_1640,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,S,60330_B_S_1000,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,RD,60330_B_RD_1640,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,RD,60330_A_RD_0720,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,S,60330_B_S_1800,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,S,60330_A_S_0600,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,RD,60330_A_RD_1120,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,N,60330_B_N_1000,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,S,60330_A_S_1400,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,RD,60330_A_RD_1520,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,N,60330_B_N_1800,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,RD,60330_B_RD_0720,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,N,60330_A_N_0600,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,RD,60330_A_RD_1920,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,RD,60330_B_RD_1120,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60330,N,60330_A_N_1400,Baljevac (Ibarska magistrala),,0,,60330_direction_A_osnovna_linija_A,0
60330,S,60330_B_S_0720,Banovo brdo,,1,,60330_direction_B_osnovna_linija_B,0
60331,RD,60331_B_RD_1430,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,S,60331_A_S_1915,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,S,60331_B_S_0500,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,RD,60331_B_RD_1915,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,N,60331_A_N_1255,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,S,60331_B_S_1430,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,RD,60331_A_RD_0635,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,N,60331_B_N_0810,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,RD,60331_A_RD_1120,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,N,60331_B_N_1740,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,RD,60331_B_RD_0810,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,S,60331_A_S_0635,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,RD,60331_A_RD_1605,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,RD,60331_B_RD_1255,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,S,60331_A_S_1605,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,RD,60331_A_RD_2050,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,RD,60331_B_RD_1740,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,N,60331_A_N_0945,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,S,60331_B_S_1120,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,N,60331_A_N_1915,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,N,60331_B_N_0500,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,RD,60331_A_RD_0945,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,N,60331_B_N_1430,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,RD,60331_B_RD_0635,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,RD,60331_A_RD_1430,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,RD,60331_B_RD_1120,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,S,60331_A_S_1255,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,RD,60331_A_RD_1915,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,RD,60331_B_RD_1605,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,N,60331_A_N_0635,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,S,60331_B_S_0810,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,N,60331_A_N_1605,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,S,60331_B_S_1740,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,RD,60331_A_RD_0810,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
60331,N,60331_B_N_1120,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,RD,60331_B_RD_0500,Banovo brdo,,1,,60331_direction_B_osnovna_linija_B,0
60331,RD,60331_A_RD_1255,Poljane (Donji kraj),,0,,60331_direction_A_osnovna_linija_A,0
